Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
7562,130.0,4,3.0,Avenida de la Osa Mayor,54,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,375000,2885,HouseType 4: Dúplex,0,0,1985.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,0,1,0
7563,70.0,1,1.0,Calle de Martín de los Heros,24,2,1,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,298000,4257,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0
7564,91.0,3,2.0,Calle de Francisco Lozano,22,4,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,490000,5385,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0.0,0,0,1,0
7565,85.0,3,1.0,Calle Santa Comba,3,4,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,286000,3365,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0.0,0,1,0,1
7566,136.0,3,3.0,Avenida de Valladolid,69,4,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,540000,3971,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0
7567,37.0,2,1.0,Calle Ventura Rodríguez,8,5,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,249500,6743,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7568,55.0,2,1.0,ARTAJONA,2,1,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,190000,3455,HouseType 1: Pisos,0,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
7569,48.0,1,1.0,Brak,Brak,0,1,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,265000,5521,HouseType 1: Pisos,1,0,1932.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
7570,750.0,5,6.0,Brak,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,2500000,3333,HouseType 2: Casa o chalet,0,0,1970.0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0.0,0,0,1,0
7571,119.0,4,3.0,Brak,Brak,2,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,400000,3361,HouseType 2: Casa o chalet,1,0,1970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7572,135.0,4,2.0,Brak,Brak,0,1,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,145000,1074,HouseType 1: Pisos,1,0,1950.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7573,75.0,2,1.0,Calle Valderrodrigo,31,6,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,287000,3827,HouseType 1: Pisos,0,0,1972.0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0.0,1,1,0,1
7574,89.0,2,1.0,Calle de la Princesa,3,1,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,529000,5944,HouseType 5: Áticos,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1,1,1,0
7575,100.0,6,8.0,Brak,Brak,2,0,Neighborhood 76: El Plantío (2569.96 €/m2) - District 11: Moncloa,sale,2850000,1781,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,0,0,0,0
7576,413.0,3,3.0,Brak,Brak,2,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,1500000,3632,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0.0,0,0,0,0
7577,330.0,6,5.0,Brak,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,985910,2988,HouseType 1: Pisos,0,0,1992.0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0.0,0,1,0,1
7578,132.0,3,1.0,Calle Agustín Lara,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,800000,6061,,1,0,1970.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0
7579,60.0,1,1.0,Brak,Brak,3,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,345000,5750,HouseType 1: Pisos,0,0,2004.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0.0,0,0,0,1
7580,75.0,3,1.0,Calle Valdevarnes,3,3,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,265000,3533,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7581,65.0,2,1.0,sanchez preciado,51,2,1,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,178000,2738,HouseType 1: Pisos,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,1,0,0,0
7582,420.0,4,6.0,Brak,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1250000,2976,HouseType 2: Casa o chalet,0,0,1970.0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.0,0,1,1,1
7583,80.0,3,1.0,Calle de Artajona,Brak,0,1,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,195000,2438,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
7584,475.0,6,5.0,Urb. Urbanización Diplomáticos,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1475000,3105,HouseType 2: Casa o chalet,0,0,1970.0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0.0,0,0,1,0
7585,80.0,3,1.0,"Calle Valderroman, Madrid",Brak,2,1,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,225000,2812,HouseType 1: Pisos,0,0,1970.0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0
7586,130.0,3,2.0,Calle Isla de Cristina,14,5,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,495000,3808,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0.0,0,0,0,1
7587,165.0,3,3.0,Valdemarin,95,1,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,930000,5636,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
7588,434.0,5,6.0,Brak,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,1250000,2880,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0.0,0,1,0,1
7589,305.0,5,4.0,Brak,Brak,2,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,1225000,4016,HouseType 2: Casa o chalet,0,0,2000.0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.0,0,1,0,0
7590,191.0,5,3.0,Brak,Brak,3,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,820000,4293,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1
7591,340.0,4,5.0,Brak,Brak,2,0,Neighborhood 76: El Plantío (2569.96 €/m2) - District 11: Moncloa,sale,633000,1862,HouseType 2: Casa o chalet,0,0,1970.0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0.0,0,0,0,0
7592,71.0,3,1.0,Brak,Brak,0,1,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,190000,2676,HouseType 1: Pisos,1,0,1976.0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0
7593,110.0,3,1.0,Brak,Brak,2,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,370000,3364,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0
7594,100.0,3,1.0,Brak,Brak,8,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,525000,5250,HouseType 5: Áticos,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,1
7595,399.0,5,5.0,Brak,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,1250000,3133,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0.0,0,1,0,1
7596,264.0,5,3.0,Brak,Brak,3,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,1650000,6250,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7597,67.0,3,1.0,Calle Olivo,Brak,0,1,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,215000,3209,HouseType 1: Pisos,0,0,1967.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0
7598,390.0,5,3.0,Brak,Brak,2,0,Neighborhood 76: El Plantío (2569.96 €/m2) - District 11: Moncloa,sale,595000,1526,HouseType 2: Casa o chalet,0,0,1970.0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0.0,0,0,0,0
7599,660.0,6,6.0,Brak,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,1850000,2803,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0.0,0,0,0,0
7600,545.0,6,7.0,Brak,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1100000,2018,HouseType 2: Casa o chalet,0,0,1988.0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0.0,0,0,0,0
7601,600.0,7,7.0,Brak,Brak,2,0,Neighborhood 76: El Plantío (2569.96 €/m2) - District 11: Moncloa,sale,2495000,4158,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,0,0,0,0
7602,114.0,2,2.0,Calle Vinas de el Pardo,2,2,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,520000,4605,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0.0,1,1,0,0
7603,135.0,4,2.0,Brak,Brak,1,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,350000,2593,HouseType 1: Pisos,0,0,1970.0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.0,0,0,0,0
7604,27.0,1,1.0,Calle de la Isla de Oza,Brak,0,1,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,149000,5519,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0.0,0,0,0,0
7605,300.0,5,4.0,Brak,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1450000,4833,HouseType 2: Casa o chalet,0,0,1970.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1
7606,57.0,1,1.0,Brak,Brak,3,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,315000,5526,HouseType 1: Pisos,0,0,2004.0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0.0,1,0,0,0
7607,360.0,5,5.0,Urb. La Rinconada,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1590000,4417,HouseType 2: Casa o chalet,0,0,1970.0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0.0,0,0,1,1
7608,150.0,3,2.0,Brak,Brak,1,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,795000,5300,HouseType 1: Pisos,0,0,1970.0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0.0,0,0,1,0
7609,150.0,3,2.0,Brak,Brak,0,1,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,890000,5933,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,1,1
7610,500.0,5,4.0,Urb. LA FLORIDA,Brak,2,0,Neighborhood 76: El Plantío (2569.96 €/m2) - District 11: Moncloa,sale,1350000,2700,HouseType 2: Casa o chalet,1,0,1970.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0
7611,600.0,6,5.0,Urb. LA FLORIDA,Brak,2,0,Neighborhood 76: El Plantío (2569.96 €/m2) - District 11: Moncloa,sale,1700000,2833,HouseType 2: Casa o chalet,0,0,1970.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0
7612,231.0,3,3.0,Brak,Brak,2,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,766000,3316,HouseType 2: Casa o chalet,0,0,2000.0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0.0,0,1,0,1
7613,319.0,5,5.0,Brak,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1370000,4295,HouseType 5: Áticos,0,0,1970.0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0.0,0,0,0,0
7614,100.0,5,5.0,Urb. Puerta de Hierro,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,4500000,3728,HouseType 2: Casa o chalet,0,0,1993.0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0.0,0,1,0,0
7615,628.0,6,5.0,Calle arroyofresno,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,5000000,7962,HouseType 2: Casa o chalet,0,0,1970.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.0,0,0,1,0
7616,94.0,2,2.0,Brak,Brak,2,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,405000,4309,HouseType 1: Pisos,0,0,1940.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7617,211.0,4,3.0,Calle Artesa de Segre,14,4,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,650000,3081,HouseType 1: Pisos,1,0,1970.0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0.0,0,0,0,0
7618,600.0,6,7.0,Avenida de Miraflores,19,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,2480000,4133,HouseType 2: Casa o chalet,0,0,1970.0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.0,1,1,1,1
7619,90.0,3,2.0,Calle de Evaristo San Miguel,22,0,1,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,450000,5000,HouseType 1: Pisos,1,0,1970.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,0
7620,110.0,3,2.0,Calle de Ferraz,86,5,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,600000,5455,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7621,211.0,6,2.0,Calle del Marqués de Urquijo,1,5,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,900000,4265,HouseType 1: Pisos,1,0,1970.0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0.0,0,0,0,0
7622,247.0,3,2.0,Avenida de Europa,32 -34,4,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,880000,3563,HouseType 5: Áticos,0,0,1970.0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0.0,0,1,0,1
7623,108.0,3,1.0,Calle del Doctor Juan José López Ibor,31,3,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,430000,3981,HouseType 1: Pisos,0,0,1970.0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.0,1,1,0,0
7624,91.0,3,1.0,Calle Valdivieso,Brak,3,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,299500,3291,HouseType 1: Pisos,0,0,1967.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0
7625,155.0,4,3.0,Avenida de Valdemarín,Brak,1,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,930000,6000,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0.0,0,0,0,0
7626,549.0,4,3.0,Guecho,Brak,2,0,Neighborhood 76: El Plantío (2569.96 €/m2) - District 11: Moncloa,sale,1350000,2459,HouseType 2: Casa o chalet,0,0,1970.0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0.0,0,0,0,0
7627,73.0,1,1.0,Calle de la Princesa,Brak,1,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,418000,5726,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7628,242.0,4,3.0,Bahia,Brak,2,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,1000000,4132,HouseType 2: Casa o chalet,1,0,1978.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1
7629,340.0,5,5.0,Urb. URBANIZACIÓN LA RINCONADA,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1590000,4676,HouseType 2: Casa o chalet,0,0,1970.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0
7630,70.0,3,1.0,"Calle de Sánchez Preciado, Madrid",Brak,3,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,150000,2143,HouseType 1: Pisos,0,0,1960.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0
7631,700.0,7,6.0,Brak,Brak,2,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,2900000,4143,HouseType 2: Casa o chalet,0,0,1997.0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0.0,0,1,1,1
7632,127.0,2,2.0,Calle Cabellera de Berenice,67,0,1,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,545000,4291,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,1
7633,268.0,4,2.0,Calle Ramón Crespo,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,579000,2160,HouseType 2: Casa o chalet,1,0,1970.0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0.0,0,0,1,0
7634,134.0,3,1.0,Calle Ramón Crespo,Brak,2,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,525000,3918,HouseType 2: Casa o chalet,1,0,1970.0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0.0,0,0,1,0
7635,95.0,2,2.0,Calle Juan Álvarez Mendizábal,60,1,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,598000,6295,HouseType 1: Pisos,0,0,1977.0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0
7636,378.0,5,4.0,Brak,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,1800000,4762,HouseType 2: Casa o chalet,0,0,1965.0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0,0,0,1,1
7637,395.0,4,3.0,Calle Lanzada,Brak,2,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,1590000,4025,HouseType 2: Casa o chalet,0,0,1989.0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7638,116.0,3,2.0,Calle de Juan Álvarez Mendizábal,Brak,6,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,575000,4957,HouseType 5: Áticos,0,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0.0,1,0,0,1
7639,70.0,2,1.0,Paseo del Comandante Fortea,Brak,3,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,245000,3500,HouseType 1: Pisos,0,0,1962.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0
7640,115.0,3,2.0,Federico Carlos Sainz de Robles,11,1,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,475000,4130,HouseType 1: Pisos,0,0,1987.0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0.0,0,0,0,1
7641,55.0,2,1.0,"Calle Valldemosa, Madrid",Brak,0,1,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,75000,1364,HouseType 1: Pisos,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0
7642,35.0,1,1.0,Paseo del Comandante Fortea,Brak,3,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,149000,4257,HouseType 1: Pisos,0,0,1960.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7643,110.0,3,2.0,Calle de Evaristo San Miguel,22,6,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,603000,5482,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0
7644,205.0,4,3.0,Urb. privada,Brak,1,0,Neighborhood 78: Valdemarín (4249.04 €/m2) - District 11: Moncloa,sale,1470000,7171,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.0,1,0,1,1
7645,31.0,0,1.0,Avenida del Doctor Federico Rubio y Galí,Brak,0,1,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,98000,3161,,0,0,1970.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1
7646,179.0,6,2.0,Brak,Brak,4,0,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,800000,4469,HouseType 1: Pisos,1,0,1900.0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,45000.0,1,0,0,0
7647,80.0,2,2.0,Calle de Ferraz,Brak,2,1,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,375000,4688,HouseType 1: Pisos,0,0,1970.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,1
7648,33.0,0,1.0,Avenida de Valladolid,53,0,1,Neighborhood 74: Casa de Campo (3630.68 €/m2) - District 11: Moncloa,sale,149000,4515,,1,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7649,40.0,2,1.0,Calle de Ventura Rodríguez,Brak,5,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,249500,6238,HouseType 1: Pisos,0,0,1940.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7650,152.0,4,2.0,Avenida de la Reina Victoria,68,5,0,Neighborhood 75: Ciudad Universitaria (3810.08 €/m2) - District 11: Moncloa,sale,730000,4803,HouseType 1: Pisos,0,0,1971.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0.0,1,0,0,1
7651,37.0,2,1.0,Calle VENTURA RODRÍGUEZ,Brak,5,0,Neighborhood 73: Argüelles (4807.69 €/m2) - District 11: Moncloa,sale,249500,6743,HouseType 1: Pisos,0,0,1970.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7652,93.0,3,1.0,Calle de Antonio Machado,Brak,3,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,269000,2892,HouseType 1: Pisos,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0
7653,175.0,4,4.0,Brak,Brak,2,0,Neighborhood 72: Aravaca (3600.4 €/m2) - District 11: Moncloa,sale,890000,5086,HouseType 4: Dúplex,0,0,2020.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.0,0,0,0,0
7654,72.0,3,1.0,Calle Azuaga,47,2,0,Neighborhood 77: Valdezarza (2951.77 €/m2) - District 11: Moncloa,sale,220000,3056,HouseType 1: Pisos,0,0,1970.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,1,0,1,1
